datetime,demand_0,demand_1,demand_10,demand_11,demand_12,demand_13,demand_14,demand_15,demand_16,demand_17,demand_18,demand_19,demand_2,demand_3,demand_4,demand_5,demand_6,demand_7,demand_8,demand_9
2013-02-04 08:00:00,2940.78,2163.55,2654.36,1376.77,4548.86,1976.54,3161.44,2488.84,3168.55,5601.6,1986.14,3608.76,2858.71,2399.86,6154.43,6740.52,2340.55,2528.93,3791.8,2915.27
2013-02-04 09:00:00,2981.43,2193.45,2691.05,1395.79,4611.73,2003.86,3205.13,2523.24,3212.34,5679.01,2013.59,3658.64,2898.22,2433.03,6239.49,6833.68,2372.89,2563.88,3844.2,2955.56
2013-02-04 10:00:00,2991.43,2200.81,2700.08,1400.48,4627.2,2010.58,3215.89,2531.71,3223.12,5698.07,2020.35,3670.92,2907.94,2441.2,6260.43,6856.61,2380.86,2572.49,3857.1,2965.48
2013-02-04 11:00:00,2940.56,2163.39,2654.16,1376.66,4548.51,1976.39,3161.2,2488.65,3168.31,5601.17,1985.99,3608.49,2858.49,2399.68,6153.97,6740.01,2340.37,2528.74,3791.51,2915.05
2013-02-04 12:00:00,2873.28,2113.89,2593.44,1345.17,4444.44,1931.17,3088.87,2431.71,3095.82,5473.02,1940.55,3525.93,2793.09,2344.78,6013.16,6585.8,2286.82,2470.88,3704.76,2848.36
2013-02-04 13:00:00,2814.58,2070.71,2540.46,1317.69,4353.65,1891.72,3025.77,2382.04,3032.58,5361.21,1900.91,3453.9,2736.03,2296.88,5890.32,6451.26,2240.11,2420.41,3629.08,2790.17
2013-02-04 14:00:00,2797.06,2057.82,2524.64,1309.48,4326.55,1879.94,3006.93,2367.21,3013.7,5327.84,1889.08,3432.4,2719.0,2282.58,5853.66,6411.1,2226.16,2405.34,3606.49,2772.8
2013-02-04 15:00:00,2738.19,2014.5,2471.5,1281.92,4235.48,1840.37,2943.64,2317.38,2950.26,5215.69,1849.31,3360.15,2661.77,2234.53,5730.44,6276.15,2179.3,2354.71,3530.57,2714.44
2013-02-04 16:00:00,2837.57,2087.62,2561.21,1328.45,4389.21,1907.17,3050.48,2401.49,3057.35,5405.0,1916.44,3482.11,2758.38,2315.64,5938.44,6503.95,2258.4,2440.18,3658.72,2812.96
2013-02-04 17:00:00,2914.19,2143.99,2630.36,1364.32,4507.72,1958.67,3132.85,2466.34,3139.9,5550.94,1968.18,3576.13,2832.86,2378.16,6098.78,6679.57,2319.38,2506.06,3757.51,2888.91
2013-02-04 18:00:00,2825.03,2078.39,2549.89,1322.58,4369.81,1898.74,3037.0,2390.88,3043.84,5381.12,1907.97,3466.72,2746.19,2305.41,5912.19,6475.21,2248.42,2429.39,3642.55,2800.53
2013-02-04 19:00:00,2671.75,1965.63,2411.54,1250.82,4132.72,1795.72,2872.22,2261.16,2878.68,5089.15,1804.44,3278.63,2597.19,2180.32,5591.41,6123.88,2126.43,2297.58,3444.91,2648.58
2013-02-04 20:00:00,2547.07,1873.89,2298.99,1192.44,3939.85,1711.92,2738.18,2155.63,2744.34,4851.65,1720.23,3125.62,2475.98,2078.57,5330.47,5838.09,2027.19,2190.35,3284.14,2524.97
2013-02-04 21:00:00,2445.37,1799.07,2207.2,1144.83,3782.54,1643.56,2628.85,2069.56,2634.77,4657.93,1651.55,3000.82,2377.12,1995.57,5117.63,5604.99,1946.25,2102.9,3153.02,2424.16
2013-02-04 22:00:00,2238.64,1646.98,2020.6,1048.05,3462.77,1504.62,2406.61,1894.6,2412.02,4264.15,1511.93,2747.13,2176.16,1826.87,4684.99,5131.14,1781.71,1925.12,2886.46,2219.22
2013-02-04 23:00:00,2072.86,1525.02,1870.97,970.44,3206.34,1393.2,2228.39,1754.3,2233.41,3948.38,1399.97,2543.7,2015.01,1691.59,4338.06,4751.17,1649.78,1782.56,2672.71,2054.88
2013-02-05 00:00:00,1996.87,1469.11,1802.38,934.86,3088.79,1342.12,2146.7,1689.99,2151.53,3803.63,1348.64,2450.44,1941.14,1629.57,4179.02,4576.98,1589.29,1717.21,2574.73,1979.55
2013-02-05 01:00:00,1950.13,1434.72,1760.2,912.98,3016.5,1310.71,2096.45,1650.43,2101.17,3714.61,1317.08,2393.09,1895.71,1591.43,4081.21,4469.86,1552.09,1677.02,2514.47,1933.22
2013-02-05 02:00:00,1973.65,1452.03,1781.43,923.99,3052.89,1326.52,2121.74,1670.34,2126.52,3759.41,1332.96,2421.96,1918.57,1610.63,4130.44,4523.78,1570.82,1697.25,2544.8,1956.53
2013-02-05 03:00:00,2025.64,1490.27,1828.35,948.33,3133.29,1361.46,2177.63,1714.34,2182.53,3858.43,1368.07,2485.75,1969.1,1653.05,4239.23,4642.93,1612.19,1741.95,2611.82,2008.07
2013-02-05 04:00:00,2145.61,1578.54,1936.64,1004.5,3318.87,1442.09,2306.6,1815.87,2311.79,4086.96,1449.1,2632.97,2085.73,1750.95,4490.31,4917.92,1707.68,1845.12,2766.52,2127.0
2013-02-05 05:00:00,2438.61,1794.1,2201.1,1141.67,3772.09,1639.02,2621.58,2063.84,2627.48,4645.06,1646.98,2992.52,2370.55,1990.06,5103.49,5589.49,1940.87,2097.09,3144.3,2417.46
2013-02-05 06:00:00,2742.5,2017.68,2475.39,1283.94,4242.15,1843.27,2948.28,2321.03,2954.91,5223.91,1852.23,3365.44,2665.96,2238.05,5739.47,6286.04,2182.74,2358.42,3536.14,2718.71
2013-02-05 07:00:00,2854.16,2099.82,2576.18,1336.21,4414.87,1918.32,3068.31,2415.53,3075.22,5436.6,1927.64,3502.47,2774.5,2329.17,5973.15,6541.97,2271.6,2454.44,3680.11,2829.4
2013-02-05 08:00:00,2864.48,2107.41,2585.49,1341.04,4430.82,1925.25,3079.41,2424.26,3086.33,5456.25,1934.61,3515.13,2784.53,2337.59,5994.74,6565.62,2279.81,2463.31,3693.41,2839.63
2013-02-05 09:00:00,2877.19,2116.77,2596.97,1347.0,4450.5,1933.8,3093.08,2435.02,3100.04,5480.47,1943.2,3530.73,2796.89,2347.97,6021.35,6594.77,2289.94,2474.25,3709.81,2852.24
2013-02-05 10:00:00,2897.47,2131.69,2615.27,1356.49,4481.86,1947.43,3114.88,2452.19,3121.88,5519.1,1956.89,3555.61,2816.61,2364.52,6063.79,6641.24,2306.08,2491.69,3735.95,2872.34
2013-02-05 11:00:00,2897.69,2131.85,2615.47,1356.59,4482.21,1947.58,3115.11,2452.37,3122.12,5519.52,1957.04,3555.89,2816.82,2364.7,6064.25,6641.75,2306.25,2491.88,3736.24,2872.56
2013-02-05 12:00:00,2894.63,2129.59,2612.7,1355.16,4477.46,1945.52,3111.82,2449.78,3118.82,5513.68,1954.97,3552.12,2813.84,2362.2,6057.83,6634.72,2303.81,2489.24,3732.28,2869.52
2013-02-05 13:00:00,2833.39,2084.54,2557.43,1326.49,4382.74,1904.36,3045.99,2397.96,3052.84,5397.04,1913.61,3476.98,2754.32,2312.23,5929.69,6494.37,2255.08,2436.58,3653.33,2808.82
2013-02-05 14:00:00,2799.95,2059.94,2527.25,1310.84,4331.02,1881.89,3010.04,2369.65,3016.81,5333.35,1891.03,3435.95,2721.81,2284.94,5859.71,6417.72,2228.46,2407.83,3610.21,2775.67
2013-02-05 15:00:00,2769.23,2037.34,2499.52,1296.45,4283.49,1861.23,2977.01,2343.65,2983.71,5274.82,1870.28,3398.24,2691.94,2259.86,5795.4,6347.3,2204.01,2381.4,3570.59,2745.21
2013-02-05 16:00:00,2859.14,2103.49,2580.67,1338.54,4422.57,1921.67,3073.67,2419.75,3080.58,5446.08,1931.0,3508.58,2779.34,2333.24,5983.57,6553.39,2275.57,2458.72,3686.53,2834.34
2013-02-05 17:00:00,2963.28,2180.11,2674.67,1387.3,4583.66,1991.66,3185.63,2507.88,3192.79,5644.46,2001.34,3636.38,2880.58,2418.23,6201.52,6792.09,2358.45,2548.28,3820.81,2937.58
2013-02-05 18:00:00,2922.51,2150.11,2637.87,1368.21,4520.59,1964.26,3141.79,2473.37,3148.86,5566.78,1973.8,3586.34,2840.94,2384.95,6116.18,6698.63,2326.0,2513.21,3768.23,2897.16
2013-02-05 19:00:00,2766.82,2035.57,2497.35,1295.33,4279.78,1859.62,2974.43,2341.62,2981.12,5270.24,1868.65,3395.29,2689.61,2257.9,5790.37,6341.79,2202.1,2379.34,3567.5,2742.82
2013-02-05 20:00:00,2647.34,1947.66,2389.5,1239.39,4094.95,1779.31,2845.98,2240.5,2852.38,5042.65,1787.96,3248.67,2573.46,2160.4,5540.32,6067.92,2107.0,2276.59,3413.44,2624.38
2013-02-05 21:00:00,2564.19,1886.49,2314.45,1200.46,3966.33,1723.42,2756.58,2170.12,2762.79,4884.26,1731.8,3146.63,2492.62,2092.54,5366.29,5877.33,2040.82,2205.08,3306.22,2541.94
2013-02-05 22:00:00,2363.95,1739.17,2133.71,1106.71,3656.6,1588.84,2541.32,2000.65,2547.04,4502.84,1596.56,2900.9,2297.97,1929.13,4947.24,5418.36,1881.45,2032.88,3048.03,2343.44
2013-02-05 23:00:00,2221.12,1634.09,2004.79,1039.85,3435.67,1492.84,2387.77,1879.77,2393.15,4230.78,1500.1,2725.63,2159.13,1812.57,4648.33,5090.98,1767.77,1910.05,2863.87,2201.85
2013-02-06 00:00:00,2139.47,1574.02,1931.1,1001.62,3309.38,1437.97,2300.0,1810.68,2305.18,4075.27,1444.96,2625.44,2079.76,1745.95,4477.46,4903.85,1702.79,1839.85,2758.6,2120.92
2013-02-06 01:00:00,2097.63,1543.24,1893.33,982.03,3244.65,1409.85,2255.02,1775.27,2260.1,3995.56,1416.69,2574.1,2039.09,1711.8,4389.89,4807.94,1669.49,1803.86,2704.65,2079.44
2013-02-06 02:00:00,2105.15,1548.77,1900.11,985.55,3256.28,1414.9,2263.1,1781.63,2268.19,4009.88,1421.77,2583.32,2046.39,1717.93,4405.62,4825.17,1675.47,1810.32,2714.34,2086.88
2013-02-06 03:00:00,2158.2,1587.8,1948.0,1010.39,3338.34,1450.55,2320.13,1826.52,2325.35,4110.93,1457.6,2648.42,2097.96,1761.22,4516.64,4946.76,1717.69,1855.94,2782.74,2139.47
2013-02-06 04:00:00,2260.87,1663.34,2040.67,1058.46,3497.16,1519.56,2430.51,1913.42,2435.98,4306.5,1526.94,2774.42,2197.77,1845.01,4731.52,5182.1,1799.41,1944.24,2915.13,2241.26
2013-02-06 05:00:00,2552.67,1878.01,2304.05,1195.07,3948.51,1715.68,2744.2,2160.37,2750.38,4862.32,1724.02,3132.49,2481.43,2083.14,5342.19,5850.93,2031.65,2195.17,3291.37,2530.53
2013-02-06 06:00:00,2827.92,2080.52,2552.5,1323.93,4374.28,1900.69,3040.11,2393.33,3046.95,5386.62,1909.92,3470.27,2749.0,2307.76,5918.24,6481.83,2250.72,2431.88,3646.28,2803.39
2013-02-06 07:00:00,2868.17,2110.13,2588.82,1342.77,4436.53,1927.73,3083.37,2427.39,3090.31,5463.28,1937.1,3519.65,2788.12,2340.61,6002.46,6574.08,2282.75,2466.49,3698.17,2843.29
2013-02-06 08:00:00,2913.26,2143.3,2629.52,1363.88,4506.28,1958.04,3131.85,2465.55,3138.89,5549.17,1967.55,3574.99,2831.95,2377.4,6096.83,6677.43,2318.64,2505.26,3756.31,2887.99
2013-02-06 09:00:00,2969.6,2184.75,2680.37,1390.26,4593.43,1995.91,3192.41,2513.23,3199.6,5656.48,2005.6,3644.12,2886.72,2423.38,6214.73,6806.56,2363.48,2553.71,3828.95,2943.84
2013-02-06 10:00:00,3020.56,2222.24,2726.37,1414.11,4672.25,2030.16,3247.2,2556.36,3254.5,5753.55,2040.02,3706.66,2936.26,2464.97,6321.38,6923.37,2404.04,2597.53,3894.66,2994.36
2013-02-06 11:00:00,3004.1,2210.14,2711.52,1406.41,4646.8,2019.1,3229.51,2542.43,3236.78,5722.21,2028.91,3686.47,2920.26,2451.54,6286.95,6885.66,2390.94,2583.39,3873.44,2978.05
2013-02-06 12:00:00,2974.93,2188.68,2685.19,1392.76,4601.68,1999.49,3198.15,2517.74,3205.35,5666.65,2009.21,3650.67,2891.91,2427.73,6225.9,6818.79,2367.73,2558.3,3835.83,2949.13
2013-02-06 13:00:00,2944.43,2166.23,2657.65,1378.47,4554.5,1978.99,3165.36,2491.93,3172.48,5608.54,1988.6,3613.24,2862.25,2402.84,6162.06,6748.87,2343.45,2532.07,3796.5,2918.89
2013-02-06 14:00:00,2922.86,2150.37,2638.19,1368.38,4521.14,1964.5,3142.17,2473.67,3149.24,5567.46,1974.04,3586.77,2841.29,2385.24,6116.93,6699.44,2326.28,2513.52,3768.69,2897.51
2013-02-06 15:00:00,2889.29,2125.67,2607.89,1352.66,4469.21,1941.93,3106.08,2445.26,3113.07,5503.51,1951.36,3545.57,2808.65,2357.84,6046.67,6622.49,2299.56,2484.65,3725.4,2864.23
2013-02-06 16:00:00,2989.65,2199.51,2698.47,1399.65,4624.45,2009.39,3213.97,2530.2,3221.21,5694.68,2019.15,3668.73,2906.21,2439.75,6256.71,6852.53,2379.44,2570.96,3854.81,2963.72
2013-02-06 17:00:00,3073.96,2261.53,2774.57,1439.12,4754.86,2066.05,3304.61,2601.55,3312.05,5855.28,2076.09,3772.2,2988.17,2508.55,6433.15,7045.78,2446.54,2643.46,3963.52,3047.3
2013-02-06 18:00:00,3016.91,2219.56,2723.08,1412.41,4666.61,2027.71,3243.28,2553.27,3250.58,5746.61,2037.56,3702.19,2932.71,2461.99,6313.75,6915.01,2401.14,2594.4,3889.96,2990.74
2013-02-06 19:00:00,2840.86,2090.04,2564.18,1329.99,4394.3,1909.38,3054.02,2404.28,3060.89,5411.27,1918.66,3486.15,2761.58,2318.32,5945.32,6511.49,2261.02,2443.01,3662.96,2816.22
2013-02-06 20:00:00,2693.94,1981.95,2431.56,1261.21,4167.04,1810.63,2896.08,2279.94,2902.59,5131.42,1819.43,3305.86,2618.76,2198.43,5637.85,6174.74,2144.09,2316.66,3473.52,2670.57
2013-02-06 21:00:00,2598.11,1911.45,2345.07,1216.34,4018.81,1746.23,2793.06,2198.83,2799.34,4948.88,1754.71,3188.26,2525.6,2120.23,5437.3,5955.09,2067.82,2234.25,3349.97,2575.58
2013-02-06 22:00:00,2410.86,1773.69,2176.05,1128.68,3729.16,1620.37,2591.75,2040.36,2597.59,4592.2,1628.24,2958.47,2343.58,1967.41,5045.42,5525.89,1918.79,2073.22,3108.52,2389.95
2013-02-06 23:00:00,2269.19,1669.45,2048.18,1062.35,3510.02,1525.15,2439.45,1920.46,2444.94,4322.34,1532.56,2784.62,2205.86,1851.8,4748.92,5201.16,1806.03,1951.39,2925.85,2249.5
2013-02-07 00:00:00,2178.56,1602.78,1966.38,1019.92,3369.84,1464.24,2342.02,1843.76,2347.29,4149.72,1471.35,2673.41,2117.76,1777.84,4559.27,4993.44,1733.9,1873.46,2809.0,2159.66
2013-02-07 01:00:00,2126.18,1564.24,1919.1,995.4,3288.81,1429.03,2285.71,1799.43,2290.85,4049.94,1435.98,2609.13,2066.84,1735.1,4449.64,4873.38,1692.21,1828.41,2741.46,2107.74
2013-02-07 02:00:00,2129.91,1566.99,1922.47,997.15,3294.59,1431.54,2289.73,1802.59,2294.88,4057.06,1438.5,2613.71,2070.47,1738.14,4457.46,4881.94,1695.18,1831.62,2746.28,2111.44
2013-02-07 03:00:00,2168.29,1595.22,1957.11,1015.11,3353.95,1457.34,2330.98,1835.07,2336.23,4130.15,1464.42,2660.8,2107.78,1769.46,4537.77,4969.9,1725.73,1864.62,2795.76,2149.48
2013-02-07 04:00:00,2284.13,1680.45,2061.66,1069.35,3533.13,1535.19,2455.51,1933.1,2461.04,4350.8,1542.65,2802.95,2220.38,1863.99,4780.19,5235.41,1817.92,1964.24,2945.12,2264.31
2013-02-07 05:00:00,2600.43,1913.15,2347.16,1217.42,4022.39,1747.78,2795.54,2200.79,2801.83,4953.29,1756.27,3191.1,2527.85,2122.11,5442.14,5960.39,2069.66,2236.24,3352.95,2577.87
2013-02-07 06:00:00,2879.24,2118.27,2598.81,1347.95,4453.66,1935.18,3095.28,2436.76,3102.24,5484.37,1944.58,3533.24,2798.88,2349.64,6025.63,6599.45,2291.56,2476.01,3712.44,2854.26
2013-02-07 07:00:00,2967.73,2183.38,2678.69,1389.38,4590.54,1994.65,3190.41,2511.65,3197.59,5652.93,2004.34,3641.83,2884.9,2421.86,6210.83,6802.28,2361.99,2552.11,3826.54,2941.99
2013-02-07 08:00:00,2980.18,2192.54,2689.92,1395.21,4609.8,2003.02,3203.79,2522.18,3211.0,5676.64,2012.75,3657.11,2897.01,2432.02,6236.88,6830.82,2371.9,2562.81,3842.6,2954.33
2013-02-07 09:00:00,3020.96,2222.54,2726.73,1414.3,4672.87,2030.43,3247.63,2556.7,3254.94,5754.31,2040.29,3707.15,2936.65,2465.29,6322.22,6924.29,2404.36,2597.88,3895.17,2994.75
2013-02-07 10:00:00,3033.14,2231.5,2737.73,1420.01,4691.72,2038.62,3260.73,2567.01,3268.06,5777.52,2048.52,3722.1,2948.49,2475.24,6347.72,6952.21,2414.05,2608.36,3910.88,3006.83
2013-02-07 11:00:00,3007.84,2212.89,2714.89,1408.16,4652.58,2021.61,3233.53,2545.59,3240.8,5729.33,2031.43,3691.05,2923.89,2454.59,6294.77,6894.22,2393.92,2586.6,3878.26,2981.75
2013-02-07 12:00:00,2979.25,2191.85,2689.08,1394.77,4608.35,2002.39,3202.79,2521.39,3209.99,5674.86,2012.12,3655.97,2896.1,2431.25,6234.93,6828.68,2371.16,2562.01,3841.39,2953.4
2013-02-07 13:00:00,2936.34,2160.28,2650.35,1374.69,4541.98,1973.55,3156.66,2485.08,3163.76,5593.13,1983.14,3603.31,2854.39,2396.24,6145.12,6730.32,2337.01,2525.11,3786.06,2910.87
2013-02-07 14:00:00,2903.47,2136.1,2620.69,1359.3,4491.15,1951.46,3121.33,2457.27,3128.35,5530.53,1960.94,3562.98,2822.44,2369.42,6076.35,6655.0,2310.85,2496.85,3743.69,2878.29
2013-02-07 15:00:00,2861.72,2105.38,2583.0,1339.75,4426.56,1923.4,3076.44,2421.93,3083.36,5451.0,1932.74,3511.74,2781.85,2335.34,5988.97,6559.3,2277.62,2460.94,3689.85,2836.9
2013-02-07 16:00:00,2955.19,2174.15,2667.37,1383.51,4571.14,1986.22,3176.93,2501.03,3184.07,5629.04,1995.87,3626.44,2872.71,2411.62,6184.58,6773.54,2352.01,2541.32,3810.37,2929.56
2013-02-07 17:00:00,3046.62,2241.41,2749.89,1426.31,4712.56,2047.67,3275.21,2578.41,3282.58,5803.19,2057.62,3738.64,2961.59,2486.23,6375.92,6983.1,2424.78,2619.94,3928.26,3020.19
2013-02-07 18:00:00,2975.29,2188.94,2685.51,1392.92,4602.23,1999.73,3198.53,2518.05,3205.73,5667.33,2009.45,3651.11,2892.25,2428.02,6226.65,6819.61,2368.01,2558.61,3836.29,2949.48
2013-02-07 19:00:00,2795.64,2056.77,2523.36,1308.82,4324.35,1878.99,3005.4,2366.0,3012.17,5325.13,1888.12,3430.65,2717.62,2281.42,5850.68,6407.84,2225.03,2404.12,3604.65,2771.39
2013-02-07 20:00:00,2672.86,1966.44,2412.54,1251.34,4134.44,1796.47,2873.42,2262.1,2879.88,5091.27,1805.2,3279.99,2598.27,2181.23,5593.74,6126.43,2127.31,2298.54,3446.35,2649.68
2013-02-07 21:00:00,2595.18,1909.29,2342.42,1214.97,4014.27,1744.26,2789.9,2196.35,2796.18,4943.29,1752.73,3184.66,2522.75,2117.83,5431.16,5948.37,2065.48,2231.73,3346.18,2572.67
2013-02-07 22:00:00,2422.6,1782.32,2186.65,1134.17,3747.32,1628.26,2604.37,2050.29,2610.23,4614.56,1636.17,2972.88,2354.99,1976.99,5069.99,5552.8,1928.13,2083.32,3123.66,2401.59
2013-02-07 23:00:00,2275.23,1673.9,2053.64,1065.18,3519.37,1529.22,2445.95,1925.58,2451.46,4333.86,1536.64,2792.04,2211.74,1856.74,4761.58,5215.03,1810.84,1956.59,2933.65,2255.5
2013-02-08 00:00:00,2190.39,1611.48,1977.06,1025.46,3388.14,1472.19,2354.74,1853.77,2360.04,4172.25,1479.34,2687.92,2129.26,1787.5,4584.02,5020.56,1743.31,1883.63,2824.25,2171.39
2013-02-08 01:00:00,2142.28,1576.09,1933.63,1002.94,3313.71,1439.85,2303.02,1813.05,2308.2,4080.6,1446.85,2628.88,2082.49,1748.23,4483.33,4910.27,1705.02,1842.25,2762.22,2123.69
2013-02-08 02:00:00,2141.56,1575.56,1932.99,1002.6,3312.61,1439.37,2302.25,1812.45,2307.43,4079.25,1446.37,2628.01,2081.8,1747.65,4481.84,4908.64,1704.46,1841.64,2761.3,2122.99
2013-02-08 03:00:00,2178.25,1602.55,1966.1,1019.78,3369.36,1464.03,2341.69,1843.5,2346.96,4149.13,1471.14,2673.03,2117.46,1777.59,4558.61,4992.73,1733.65,1873.19,2808.6,2159.36
2013-02-08 04:00:00,2282.39,1679.17,2060.1,1068.53,3530.45,1534.03,2453.65,1931.63,2459.17,4347.5,1541.48,2800.83,2218.69,1862.58,4776.56,5231.44,1816.54,1962.75,2942.88,2262.6
2013-02-08 05:00:00,2553.38,1878.54,2304.69,1195.4,3949.62,1716.16,2744.97,2160.98,2751.14,4863.67,1724.5,3133.37,2482.12,2083.72,5343.68,5852.56,2032.22,2195.78,3292.29,2531.23
2013-02-08 06:00:00,2822.23,2076.33,2547.36,1321.27,4365.48,1896.86,3033.99,2388.51,3040.82,5375.78,1906.07,3463.29,2743.47,2303.12,5906.33,6468.79,2246.19,2426.98,3638.94,2797.75
2013-02-08 07:00:00,2911.66,2142.12,2628.07,1363.13,4503.8,1956.96,3130.13,2464.19,3137.17,5546.12,1966.47,3573.02,2830.4,2376.1,6093.48,6673.76,2317.37,2503.88,3754.24,2886.4
2013-02-08 08:00:00,2945.9,2167.31,2658.98,1379.16,4556.77,1979.98,3166.93,2493.17,3174.06,5611.34,1989.6,3615.04,2863.68,2404.04,6165.13,6752.24,2344.62,2533.33,3798.39,2920.34
2013-02-08 09:00:00,2994.72,2203.24,2703.05,1402.02,4632.29,2012.79,3219.42,2534.49,3226.67,5704.34,2022.57,3674.96,2911.14,2443.88,6267.31,6864.15,2383.48,2575.32,3861.34,2968.74
2013-02-08 10:00:00,3015.13,2218.25,2721.47,1411.57,4663.86,2026.51,3241.37,2551.77,3248.66,5743.22,2036.36,3700.0,2930.98,2460.54,6310.03,6910.93,2399.72,2592.87,3887.66,2988.98
2013-02-08 11:00:00,2985.47,2196.43,2694.7,1397.69,4617.98,2006.58,3209.48,2526.66,3216.7,5686.72,2016.32,3663.61,2902.15,2436.33,6247.96,6842.95,2376.12,2567.36,3849.42,2959.58
2013-02-08 12:00:00,2915.57,2145.0,2631.61,1364.96,4509.86,1959.59,3134.33,2467.5,3141.38,5553.57,1969.11,3577.82,2834.2,2379.29,6101.67,6682.73,2320.48,2507.25,3759.29,2890.28
2013-02-08 13:00:00,2864.56,2107.48,2585.57,1341.08,4430.96,1925.31,3079.5,2424.34,3086.43,5456.42,1934.67,3515.23,2784.62,2337.67,5994.92,6565.82,2279.89,2463.39,3693.52,2839.72
2013-02-08 14:00:00,2815.61,2071.46,2541.38,1318.16,4355.23,1892.41,3026.87,2382.9,3033.68,5363.16,1901.6,3455.15,2737.03,2297.71,5892.46,6453.6,2240.92,2421.29,3630.4,2791.18
2013-02-08 15:00:00,2786.08,2049.74,2514.73,1304.34,4309.56,1872.56,2995.13,2357.91,3001.87,5306.92,1881.66,3418.92,2708.32,2273.62,5830.67,6385.92,2217.42,2395.89,3592.32,2761.91
2013-02-08 16:00:00,2885.82,2123.12,2604.75,1351.04,4463.84,1939.6,3102.35,2442.33,3109.33,5496.91,1949.02,3541.32,2805.28,2355.01,6039.41,6614.54,2296.8,2481.67,3720.93,2860.79
2013-02-08 17:00:00,2972.89,2187.17,2683.34,1391.8,4598.52,1998.12,3195.95,2516.01,3203.14,5662.75,2007.83,3648.16,2889.92,2426.06,6221.62,6814.11,2366.1,2556.54,3833.19,2947.1
2013-02-08 18:00:00,2884.98,2122.49,2603.99,1350.64,4462.53,1939.03,3101.44,2441.61,3108.42,5495.3,1948.45,3540.28,2804.46,2354.32,6037.64,6612.6,2296.13,2480.94,3719.84,2859.95
2013-02-08 19:00:00,2721.07,2001.91,2456.05,1273.9,4209.0,1828.87,2925.24,2302.89,2931.82,5183.08,1837.75,3339.14,2645.13,2220.56,5694.61,6236.91,2165.68,2339.99,3508.5,2697.46
2013-02-08 20:00:00,2585.97,1902.52,2334.11,1210.66,4000.03,1738.07,2780.01,2188.56,2786.26,4925.76,1746.51,3173.36,2513.8,2110.32,5411.89,5927.27,2058.16,2223.81,3334.31,2563.54
2013-02-08 21:00:00,2522.61,1855.9,2276.92,1180.99,3902.02,1695.48,2711.89,2134.93,2717.99,4805.06,1703.72,3095.6,2452.21,2058.61,5279.28,5782.03,2007.72,2169.32,3252.61,2500.73
2013-02-08 22:00:00,2371.2,1744.5,2140.25,1110.11,3667.81,1593.71,2549.11,2006.79,2554.85,4516.65,1601.45,2909.8,2305.02,1935.05,4962.41,5434.98,1887.22,2039.11,3057.38,2350.63
2013-02-08 23:00:00,2236.86,1645.67,2019.0,1047.22,3460.01,1503.42,2404.7,1893.1,2410.11,4260.76,1510.73,2744.95,2174.43,1825.42,4681.27,5127.07,1780.3,1923.59,2884.17,2217.46
2013-02-09 00:00:00,2131.25,1567.97,1923.67,997.77,3296.65,1432.44,2291.16,1803.72,2296.32,4059.6,1439.4,2615.35,2071.77,1739.23,4460.25,4885.0,1696.24,1832.77,2748.0,2112.76
2013-02-09 01:00:00,2056.5,1512.98,1856.2,962.78,3181.03,1382.2,2210.8,1740.45,2215.78,3917.21,1388.91,2523.62,1999.1,1678.23,4303.81,4713.66,1636.75,1768.49,2651.61,2038.66
2013-02-09 02:00:00,2032.8,1495.54,1834.81,951.68,3144.37,1366.27,2185.32,1720.4,2190.24,3872.07,1372.91,2494.53,1976.06,1658.89,4254.21,4659.34,1617.89,1748.11,2621.05,2015.16
2013-02-09 03:00:00,2013.14,1481.08,1817.07,942.48,3113.97,1353.06,2164.19,1703.76,2169.06,3834.63,1359.63,2470.42,1956.96,1642.85,4213.08,4614.29,1602.24,1731.21,2595.71,1995.68
2013-02-09 04:00:00,1986.28,1461.32,1792.83,929.91,3072.42,1335.01,2135.32,1681.03,2140.12,3783.47,1341.49,2437.46,1930.85,1620.93,4156.87,4552.73,1580.87,1708.11,2561.08,1969.05
2013-02-09 05:00:00,1975.03,1453.04,1782.67,924.64,3055.02,1327.45,2123.22,1671.51,2128.0,3762.04,1333.9,2423.65,1919.91,1611.75,4133.32,4526.94,1571.91,1698.43,2546.57,1957.9
2013-02-09 06:00:00,2098.21,1543.67,1893.85,982.3,3245.55,1410.23,2255.64,1775.75,2260.72,3996.66,1417.09,2574.8,2039.65,1712.27,4391.1,4809.27,1669.95,1804.36,2705.4,2080.01
2013-02-09 07:00:00,2259.32,1662.19,2039.27,1057.73,3494.75,1518.52,2428.84,1912.1,2434.3,4303.54,1525.89,2772.51,2196.26,1843.74,4728.26,5178.54,1798.17,1942.9,2913.12,2239.72
2013-02-09 08:00:00,2402.28,1767.37,2168.31,1124.66,3715.89,1614.6,2582.53,2033.1,2588.34,4575.86,1622.45,2947.94,2335.23,1960.41,5027.46,5506.22,1911.96,2065.84,3097.46,2381.44
2013-02-09 09:00:00,2465.91,1814.19,2225.74,1154.45,3814.32,1657.37,2650.94,2086.95,2656.9,4697.06,1665.42,3026.03,2397.09,2012.34,5160.63,5652.07,1962.6,2120.57,3179.51,2444.52
2013-02-09 10:00:00,2518.74,1853.05,2273.43,1179.18,3896.03,1692.88,2707.73,2131.66,2713.82,4797.69,1701.1,3090.86,2448.44,2055.45,5271.19,5773.16,2004.65,2165.99,3247.62,2496.89
